created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness
2007-06-03 12:00:40+00:00,89168962,-0.1276474,51.5073219,Importance of Human Intervantion,0.0823659896850586,neutral,male,2.204173,not aggressive
2007-06-03 12:04:58+00:00,89172952,,,Global stance,-0.10481546411514282,believer,female,,not aggressive
2007-06-03 12:08:47+00:00,89177042,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.3375249193473296,believer,male,2.204173,aggressive
2007-06-03 16:04:38+00:00,89393442,,,Importance of Human Intervantion,0.08741290867328641,believer,female,,not aggressive
2007-06-03 18:20:09+00:00,89514672,,,Importance of Human Intervantion,0.42843931913375854,neutral,male,,not aggressive
2007-06-03 18:20:29+00:00,89514992,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,0.3844292610883713,neutral,male,2.204173,not aggressive
2007-06-03 19:31:41+00:00,89573002,,,Politics,-0.712065664935112,neutral,male,,not aggressive
2007-06-03 20:33:01+00:00,89620892,,,Importance of Human Intervantion,-0.41942527890205383,neutral,male,,not aggressive
2007-06-03 22:33:53+00:00,89716962,,,Importance of Human Intervantion,-0.37398311495780945,believer,male,,aggressive
2007-06-03 23:33:02+00:00,89765192,,,Global stance,-0.38894316256046296,believer,male,,aggressive
2007-06-04 00:28:46+00:00,89821282,-0.1276474,51.5073219,Global stance,-0.05670996549129484,believer,male,1.8859683,not aggressive
2007-06-04 00:30:29+00:00,89821662,-0.12574000000000002,51.50853000000001,Global stance,-0.07885301651954651,believer,male,1.8859683,not aggressive
2007-06-04 00:50:11+00:00,89841352,,,Global stance,-0.05670996549129484,believer,male,,not aggressive
2007-06-04 04:10:08+00:00,90028312,,,Global stance,0.06936992108821871,neutral,male,,not aggressive
2007-06-04 04:10:27+00:00,90028692,-0.12574000000000002,51.50853000000001,Global stance,0.05407875180244448,believer,male,1.8859683,not aggressive
2007-06-04 05:20:17+00:00,90090742,-0.12574000000000002,51.50853000000001,Global stance,0.06936992108821871,neutral,male,1.8859683,not aggressive
2007-06-04 06:03:42+00:00,90127592,,,Importance of Human Intervantion,-0.4007640600204468,neutral,male,,not aggressive
2007-06-04 07:58:32+00:00,90222992,-1.1496461,52.9534193,Weather Extremes,-0.4578036747932434,believer,male,1.8564925,aggressive
2007-06-04 08:04:33+00:00,90230442,,,Global stance,-0.43994730710983276,neutral,female,,not aggressive
2007-06-04 08:20:16+00:00,90246052,-0.1276474,51.5073219,Global stance,0.06936992108821871,neutral,male,1.8859683,not aggressive
2007-06-04 08:33:01+00:00,90256922,,,Importance of Human Intervantion,-0.2089045120716095,neutral,male,,aggressive
2007-06-04 09:04:23+00:00,90284172,,,Global stance,-0.39729340374469757,believer,female,,not aggressive
2007-06-04 10:59:13+00:00,90387082,,,Importance of Human Intervantion,0.04090222716331482,neutral,male,,not aggressive
2007-06-04 11:03:36+00:00,90391882,,,Importance of Human Intervantion,0.3919137120246887,believer,female,,not aggressive
2007-06-04 11:05:47+00:00,90392952,0.7239300000000001,51.236670000000004,Seriousness of Gas Emissions,0.6180794422799891,neutral,male,1.6391516,not aggressive
2007-06-04 13:01:54+00:00,90513652,,,Importance of Human Intervantion,-0.10214378292560577,neutral,male,,not aggressive
2007-06-04 14:08:56+00:00,90595532,,,Importance of Human Intervantion,-0.08148032529354095,believer,male,,aggressive
2007-06-04 14:34:18+00:00,90628222,,,Global stance,-0.4525327682495117,neutral,female,,not aggressive
2007-06-04 17:00:25+00:00,90806922,,,Importance of Human Intervantion,-0.43873720467090604,believer,male,,not aggressive
2007-06-04 18:04:22+00:00,90876102,,,Politics,-0.4452027380466461,neutral,female,,not aggressive
2007-06-04 19:03:57+00:00,90936202,,,Importance of Human Intervantion,0.08031885623931884,believer,male,,not aggressive
2007-06-04 19:37:05+00:00,90969782,,,Seriousness of Gas Emissions,0.03021002331461225,believer,male,,aggressive
2007-06-04 21:34:36+00:00,91075732,,,Importance of Human Intervantion,-0.3479848240375519,believer,female,,not aggressive
2007-06-04 22:03:45+00:00,91103822,,,Global stance,0.3927590232372284,believer,male,,aggressive
2007-06-04 22:28:52+00:00,91129562,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,0.250985635137558,believer,male,1.8859683,aggressive
2007-06-04 22:40:29+00:00,91139512,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,0.23554065606594085,believer,male,1.8859683,not aggressive
2007-06-04 23:48:35+00:00,91171402,-90.24111656024635,38.6529545,Seriousness of Gas Emissions,-0.393476012802124,neutral,male,-0.54126763,not aggressive
2007-06-05 01:10:18+00:00,91222472,-90.24111656024635,38.6529545,Seriousness of Gas Emissions,-0.3957454447507858,neutral,male,-0.68174106,not aggressive
2007-06-05 06:04:07+00:00,91453532,,,Global stance,-0.4251241832971573,believer,female,,not aggressive
2007-06-05 09:23:44+00:00,91636032,,,Importance of Human Intervantion,0.11622654497623447,believer,male,,not aggressive
2007-06-05 15:36:14+00:00,92053722,,,Global stance,-0.07978799712657927,neutral,female,,aggressive
2007-06-05 16:36:17+00:00,92127662,,,Importance of Human Intervantion,-0.49051654112339016,denier,female,,aggressive
2007-06-05 16:37:47+00:00,92129662,-78.47668,38.02931,Global stance,0.09435673315525055,neutral,male,1.7855804,aggressive
2007-06-05 16:58:26+00:00,92152162,,,Weather Extremes,0.7023219386816024,neutral,male,,aggressive
2007-06-05 18:34:34+00:00,92257042,,,Global stance,0.4400617805394259,believer,female,,aggressive
2007-06-05 21:32:52+00:00,92445902,,,Seriousness of Gas Emissions,-0.35583974764347076,believer,female,,aggressive
2007-06-06 01:43:09+00:00,92674732,,,Weather Extremes,0.4937644268512726,neutral,undefined,,not aggressive
2007-06-06 03:04:07+00:00,92756862,,,Importance of Human Intervantion,-0.4443651472091675,neutral,female,,not aggressive
2007-06-06 08:33:07+00:00,93050922,,,Importance of Human Intervantion,-0.4466265350580215,believer,male,,aggressive
2007-06-06 09:37:12+00:00,93110272,,,Importance of Human Intervantion,-0.45126866400241855,believer,male,,not aggressive
2007-06-06 09:50:09+00:00,93120932,,,Importance of Human Intervantion,-0.20605874674320224,believer,male,,aggressive
2007-06-06 09:50:37+00:00,93121362,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.2051692815303803,believer,male,-0.39624953,not aggressive
2007-06-06 10:06:07+00:00,93136422,,,Importance of Human Intervantion,-0.45535925626754764,believer,male,,not aggressive
2007-06-06 10:30:09+00:00,93156152,,,Global stance,-0.5908645073890686,believer,male,,not aggressive
2007-06-06 10:35:29+00:00,93161302,-90.19789,38.62727,Global stance,-0.5801164786338806,believer,male,-0.8487553,not aggressive
2007-06-06 10:50:17+00:00,93172332,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.49882405996322643,believer,male,-0.39624953,not aggressive
2007-06-06 12:03:14+00:00,93241612,,,Importance of Human Intervantion,-0.3364446759223938,neutral,male,,not aggressive
2007-06-06 15:04:32+00:00,93446232,,,Importance of Human Intervantion,0.23106470921039582,neutral,male,,not aggressive
2007-06-06 17:10:26+00:00,93594582,51.5264162,25.2856329,Importance of Human Intervantion,-0.5383207082748414,neutral,male,-0.34547776,not aggressive
2007-06-06 18:34:16+00:00,93676882,,,Importance of Human Intervantion,-0.4400869552850723,neutral,female,,not aggressive
2007-06-06 19:38:28+00:00,93741922,-86.28200809999998,35.7730076,Politics,-0.47361773865222934,believer,male,0.7848050999999999,aggressive
2007-06-06 19:59:51+00:00,93761002,,,Weather Extremes,0.7969627765099209,neutral,male,,not aggressive
2007-06-06 20:07:16+00:00,93770422,-86.12749000000002,40.042820000000006,Donald Trump versus Science,-0.6375522376911981,neutral,male,-3.9933844,not aggressive
2007-06-06 20:15:40+00:00,93779972,,,Ideological Positions on Global Warming,0.2818389201641083,neutral,male,,not aggressive
2007-06-06 20:20:13+00:00,93783282,,,Importance of Human Intervantion,-0.0353858338356018,believer,male,,not aggressive
2007-06-06 20:20:32+00:00,93783642,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.06434466109275817,believer,male,-0.39624953,not aggressive
2007-06-06 20:56:31+00:00,93813622,-97.0465220537124,32.89651945,Weather Extremes,-0.30718568501472476,neutral,male,0.012597683,aggressive
2007-06-06 21:33:30+00:00,93854832,,,Importance of Human Intervantion,-0.02458752691745758,neutral,male,,not aggressive
2007-06-06 23:33:21+00:00,93966492,,,Importance of Human Intervantion,-0.5721504976749421,neutral,male,,aggressive
2007-06-07 00:43:09+00:00,94030022,-111.46990919999999,40.4663446,Weather Extremes,-0.3859816168308258,believer,male,-9.409185,not aggressive
2007-06-07 10:04:06+00:00,94405492,,,Global stance,0.8162401181221008,neutral,male,,not aggressive
2007-06-07 11:02:31+00:00,94468952,,,Importance of Human Intervantion,0.5651638943910599,neutral,male,,not aggressive
2007-06-07 12:14:08+00:00,94537342,,,Importance of Human Intervantion,-0.267619842004776,neutral,male,,not aggressive
2007-06-07 13:30:03+00:00,94613742,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,0.30243949716091156,neutral,male,0.20456699,not aggressive
2007-06-07 13:32:45+00:00,94616762,,,Global stance,0.4924421819925308,neutral,male,,aggressive
2007-06-07 13:50:10+00:00,94635122,,,Importance of Human Intervantion,-0.3425580350875854,neutral,male,,not aggressive
2007-06-07 13:50:39+00:00,94635762,-0.1276474,51.5073219,Importance of Human Intervantion,-0.3331242738485336,neutral,male,0.20456699,not aggressive
2007-06-07 14:03:44+00:00,94653122,,,Importance of Human Intervantion,-0.11701734466552734,neutral,female,,not aggressive
2007-06-07 14:03:45+00:00,94651422,,,Importance of Human Intervantion,0.018828677725791932,believer,male,,not aggressive
2007-06-07 14:10:12+00:00,94658262,-0.1276474,51.5073219,Importance of Human Intervantion,-0.3425580350875854,neutral,male,0.20456699,not aggressive
2007-06-07 14:11:35+00:00,94659982,-73.86518880780383,40.73642279999999,Importance of Human Intervantion,0.3216226100921631,neutral,male,-2.91875,not aggressive
2007-06-07 14:50:22+00:00,94702242,,,Importance of Human Intervantion,-0.3425580350875854,neutral,male,,not aggressive
2007-06-07 14:55:32+00:00,94707502,,,Importance of Human Intervantion,0.17516783563068938,neutral,male,,not aggressive
2007-06-07 15:00:12+00:00,94712442,51.53096000000001,25.28545,Importance of Human Intervantion,-0.25919490008354185,neutral,male,-0.11027243,not aggressive
2007-06-07 15:29:58+00:00,94748322,,,Donald Trump versus Science,0.7957754068374634,neutral,male,,aggressive
2007-06-07 16:31:56+00:00,94816132,,,Global stance,0.20420987010002134,neutral,male,,not aggressive
2007-06-07 17:18:49+00:00,94861312,2.3514616000000004,48.856696899999996,Importance of Human Intervantion,0.12316458921432494,neutral,female,2.6082008,not aggressive
2007-06-07 17:24:50+00:00,94866212,-0.4152837,51.878438499999994,Politics,-0.559443282699585,neutral,undefined,0.20456699,aggressive
2007-06-07 18:24:48+00:00,94916502,,,Ideological Positions on Global Warming,0.510736760044098,neutral,male,,not aggressive
2007-06-07 20:04:11+00:00,95001562,,,Global stance,-0.10322678191661834,believer,female,,aggressive
2007-06-07 20:31:45+00:00,95026152,,,Importance of Human Intervantion,0.5840227586507797,neutral,male,,not aggressive
2007-06-07 22:34:51+00:00,95135702,,,Importance of Human Intervantion,0.10566922993659973,believer,female,,not aggressive
2007-06-07 22:35:36+00:00,95136432,,,Importance of Human Intervantion,0.06406864326000214,neutral,male,,not aggressive
2007-06-07 23:02:15+00:00,95160162,,,Politics,0.027706823039054876,neutral,male,,not aggressive
2007-06-08 01:55:09+00:00,95309952,,,Weather Extremes,-0.27562585717042287,believer,female,,not aggressive
2007-06-08 06:29:03+00:00,95582502,10.74609,59.91273,Weather Extremes,0.4002325091838837,neutral,male,7.3986235,not aggressive
2007-06-08 08:02:09+00:00,95668142,,,Undefined / One Word Hashtags,-0.3574858640193939,denier,male,,aggressive
2007-06-08 08:13:29+00:00,95679352,2.3514616000000004,48.856696899999996,Importance of Human Intervantion,-0.47491059107780453,neutral,female,3.0293496,not aggressive
2007-06-08 08:32:19+00:00,95697072,,,Undefined / One Word Hashtags,-0.3574858640193939,denier,male,,aggressive
2007-06-08 09:02:09+00:00,95723882,,,Undefined / One Word Hashtags,-0.3574858640193939,denier,male,,aggressive
2007-06-08 11:13:46+00:00,95847502,2.3514616000000004,48.856696899999996,Politics,0.25457606163024904,believer,female,3.0293496,not aggressive
2007-06-08 15:22:11+00:00,96131612,9.993020000000001,53.55073,Importance of Human Intervantion,-0.4934442364318031,believer,male,7.628596000000001,aggressive
2007-06-08 16:00:55+00:00,96179052,,,Seriousness of Gas Emissions,-0.36379231973127885,neutral,male,,not aggressive
2007-06-08 17:05:14+00:00,96253602,,,Global stance,-0.518032783985138,believer,female,,not aggressive
2007-06-08 18:49:31+00:00,96355912,5.12222,52.090830000000004,Weather Extremes,0.7144096366167069,neutral,male,8.187713,not aggressive
2007-06-09 02:35:06+00:00,96773442,,,Importance of Human Intervantion,-0.5680856721162796,believer,female,,not aggressive
2007-06-09 03:34:35+00:00,96823892,,,Weather Extremes,-0.20968241164684298,neutral,male,,aggressive
2007-06-09 03:58:33+00:00,96842572,,,Weather Extremes,0.3591045792341232,neutral,male,,not aggressive
2007-06-09 04:27:29+00:00,96868842,-93.10150259999999,44.950403699999995,Impact of Resource Overconsumption,0.2994330129861832,believer,male,-1.0503359,not aggressive
2007-06-09 14:49:57+00:00,97349522,,,Global stance,0.007172867655754089,believer,male,,not aggressive
2007-06-09 17:16:36+00:00,97497762,-122.41990609999999,37.7790262,Weather Extremes,0.5033017511606217,neutral,male,-0.38139075,not aggressive
2007-06-10 03:31:50+00:00,97989762,-93.09327,44.944410000000005,Impact of Resource Overconsumption,-0.6627386177330307,believer,male,2.0083451,aggressive
2007-06-10 14:34:19+00:00,98487332,,,Importance of Human Intervantion,-0.42736630141735077,neutral,female,,not aggressive
2007-06-10 21:34:35+00:00,98872142,,,Importance of Human Intervantion,-0.4483840326786041,believer,female,,aggressive
2007-06-10 22:59:13+00:00,98936492,-97.74306000000001,30.26715,Impact of Resource Overconsumption,0.6851757715702057,neutral,male,1.3332038,not aggressive
2007-06-11 02:33:52+00:00,99138772,,,Importance of Human Intervantion,-0.09864187343120574,believer,female,,not aggressive
2007-06-11 04:04:06+00:00,99233432,,,Importance of Human Intervantion,-0.5790735374450684,believer,female,,aggressive
2007-06-11 12:46:04+00:00,99738782,-1.0815361,53.95905550000001,Weather Extremes,-0.6623118192036948,neutral,male,3.7517927,aggressive
2007-06-11 14:35:07+00:00,99878302,-73.86518880780383,40.73642279999999,Importance of Human Intervantion,0.1942746966838837,neutral,male,1.2594846000000002,aggressive
2007-06-11 14:35:55+00:00,99879372,-73.86518880780383,40.73642279999999,Importance of Human Intervantion,0.4212964664936066,believer,male,1.2594846000000002,aggressive
2007-06-11 14:36:23+00:00,99879912,-73.86518880780383,40.73642279999999,Importance of Human Intervantion,0.150503362250328,believer,male,1.2594846000000002,not aggressive
2007-06-11 15:07:55+00:00,99925002,-71.20194000000002,5.34778,Politics,-0.34777512793540954,neutral,male,0.05036536,not aggressive
2007-06-11 19:36:38+00:00,100297292,-118.24368000000001,34.05223,Ideological Positions on Global Warming,0.6396551032622656,neutral,male,-0.8321664000000001,not aggressive
2007-06-11 20:45:17+00:00,100376882,,,Global stance,-0.2509242469549179,neutral,male,,not aggressive
2007-06-12 11:05:36+00:00,101253622,,,Global stance,-0.5515412685394289,neutral,male,,not aggressive
2007-06-12 13:35:44+00:00,101425302,-110.92648000000001,32.221740000000004,Importance of Human Intervantion,0.4564080766439438,believer,male,-4.362586,not aggressive
2007-06-12 22:22:11+00:00,102037882,,,Politics,-0.4516856878995896,neutral,male,,not aggressive
2007-06-12 23:03:19+00:00,102076812,-111.75735209999999,32.8795022,Ideological Positions on Global Warming,-0.6719419806957244,denier,female,-2.98363,aggressive
2007-06-13 00:38:40+00:00,102174182,144.9631608,-37.81421760000001,Weather Extremes,0.0964238467693329,neutral,male,-1.1007602,aggressive
2007-06-13 00:42:13+00:00,102177302,,,Politics,-0.4516856878995896,neutral,male,,not aggressive
2007-06-13 05:50:49+00:00,102475782,,,Global stance,-0.5392554799715678,neutral,male,,aggressive
2007-06-13 11:50:09+00:00,102818122,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.6462764179229736,believer,male,1.7412678,not aggressive
2007-06-13 15:20:07+00:00,103084782,,,Weather Extremes,0.39545164659023285,neutral,male,,aggressive
2007-06-13 23:30:53+00:00,103522462,,,Donald Trump versus Science,0.1344000215768814,believer,male,,not aggressive
2007-06-14 06:39:39+00:00,103899422,,,Weather Extremes,-0.5907226493994395,neutral,male,,aggressive
2007-06-14 17:07:01+00:00,104557082,,,Weather Extremes,-0.4930747145228916,neutral,male,,aggressive
2007-06-14 21:06:54+00:00,104788342,,,Importance of Human Intervantion,0.40532539586226146,believer,male,,not aggressive
2007-06-14 21:15:29+00:00,104796442,,,Global stance,-0.36038039650917053,believer,male,,aggressive
2007-06-15 01:55:05+00:00,105065312,,,Impact of Resource Overconsumption,-0.3191771361112595,neutral,male,,not aggressive
2007-06-15 02:43:59+00:00,105115712,-74.2376802,40.9491723,Weather Extremes,-0.07054959449768067,neutral,male,-3.6622994,not aggressive
2007-06-15 09:30:25+00:00,105488882,-0.1276474,51.5073219,Global stance,0.466169610619545,believer,male,1.3094846000000002,not aggressive
2007-06-15 13:42:52+00:00,105762562,,,Importance of Human Intervantion,0.777950624203682,believer,female,,not aggressive
2007-06-15 16:08:18+00:00,105953282,,,Weather Extremes,-0.6209195142507553,neutral,male,,aggressive
2007-06-15 16:32:10+00:00,105983722,,,Importance of Human Intervantion,0.13280437543392182,neutral,male,,not aggressive
2007-06-15 19:20:49+00:00,106170632,,,Weather Extremes,-0.5342758139371873,believer,male,,aggressive
2007-06-15 19:51:14+00:00,106199652,-78.87836999999998,42.88645,Weather Extremes,-0.26223505303859707,neutral,male,0.09640674,not aggressive
2007-06-15 20:18:48+00:00,106227982,-84.39026439999999,33.7489924,Importance of Human Intervantion,-0.5627762364864349,believer,male,-1.1048411,aggressive
2007-06-15 20:55:56+00:00,106263992,-77.35798050000002,38.958373699999996,Politics,0.08121117320060736,believer,male,-4.897988,aggressive
2007-06-16 04:07:04+00:00,106652462,176.167505,-37.6859006,Global stance,0.5294990092515945,believer,undefined,-2.5321429,not aggressive
2007-06-17 03:34:05+00:00,107944422,-90.24111656024635,38.6529545,Global stance,-0.6680378634452819,neutral,male,3.169991,not aggressive
2007-06-17 07:58:33+00:00,108142922,-3.7035825,40.4167047,Seriousness of Gas Emissions,0.5948463518381119,believer,male,-2.2187102000000003,aggressive
2007-06-17 09:16:04+00:00,108204382,,,Weather Extremes,0.4728980511426926,neutral,male,,not aggressive
2007-06-17 23:44:21+00:00,108946482,,,Weather Extremes,0.10521425113677975,believer,female,,not aggressive
2007-06-18 03:35:08+00:00,109150772,-90.19789,38.62727,Global stance,-0.22121604084968566,believer,male,2.8465903,not aggressive
2007-06-18 13:22:12+00:00,109706812,,,Politics,0.25183660552501674,neutral,male,,aggressive
2007-06-18 15:27:07+00:00,109845252,,,Impact of Resource Overconsumption,-0.0915187119960785,neutral,male,,aggressive
2007-06-18 19:51:08+00:00,110158652,,,Donald Trump versus Science,0.18220818040370942,neutral,male,,not aggressive
2007-06-18 22:46:21+00:00,110315572,153.02349909999995,-27.4689682,Donald Trump versus Science,0.2009266277074814,believer,male,1.1143796,not aggressive
2007-06-19 04:42:37+00:00,110703172,-77.0365427,38.89503679999999,Weather Extremes,-0.5290252446651459,neutral,male,4.353234,aggressive
2007-06-19 12:03:44+00:00,111201962,,,Global stance,-0.13817014153003693,believer,male,,not aggressive
2007-06-19 14:35:25+00:00,111400452,-79.03929190000002,35.6729639,Weather Extremes,-0.4607627575159073,denier,male,2.6220043,not aggressive
2007-06-19 14:43:21+00:00,111416242,,,Weather Extremes,0.5474911685307821,believer,undefined,,aggressive
2007-06-19 21:08:15+00:00,111904782,,,Seriousness of Gas Emissions,0.3171266177892685,neutral,male,,not aggressive
2007-06-19 22:31:05+00:00,111997282,-0.12574000000000002,51.50853000000001,Global stance,0.10743772680759431,neutral,male,2.355236,not aggressive
2007-06-20 00:04:44+00:00,112099472,,,Donald Trump versus Science,0.08992032204974781,neutral,female,,not aggressive
2007-06-20 02:01:09+00:00,112235032,,,Global stance,0.09295136923789979,neutral,male,,not aggressive
2007-06-20 02:01:37+00:00,112235792,-0.1276474,51.5073219,Global stance,0.09295136923789979,neutral,male,1.6416962,not aggressive
2007-06-20 13:41:28+00:00,113015222,-88.8177418,35.6144446,Weather Extremes,0.5482041578054428,neutral,female,-0.83927053,aggressive
2007-06-20 19:27:17+00:00,113470252,,,Importance of Human Intervantion,0.3438573330640793,neutral,male,,aggressive
2007-06-20 22:34:38+00:00,113669852,,,Global stance,0.7741266786813735,believer,male,,not aggressive
2007-06-20 23:30:29+00:00,113721242,,,Global stance,0.29187375204563143,believer,male,,not aggressive
2007-06-20 23:40:09+00:00,113731832,,,Global stance,0.29187375204563143,believer,male,,not aggressive
2007-06-21 00:30:10+00:00,113784922,,,Global stance,0.29187375204563143,believer,male,,not aggressive
2007-06-21 04:21:20+00:00,114016042,,,Weather Extremes,-0.383217675447464,denier,male,,not aggressive
2007-06-21 05:32:08+00:00,114075732,,,Importance of Human Intervantion,0.577864070391655,believer,male,,not aggressive
2007-06-21 06:19:38+00:00,114116782,,,Impact of Resource Overconsumption,-0.3089769155263901,believer,female,,aggressive
2007-06-21 11:58:07+00:00,114466732,-0.1276474,51.5073219,Weather Extremes,-0.5721709836483002,neutral,male,0.70616204,aggressive
2007-06-21 12:09:54+00:00,114481292,,,Global stance,-0.021137475967407227,believer,female,,not aggressive
2007-06-21 13:40:28+00:00,114597972,-77.0365427,38.89503679999999,Significance of Pollution Awareness Events,0.4565586264371872,neutral,male,-1.3347473,not aggressive
2007-06-21 17:59:57+00:00,114937332,0.7105077,51.247482299999994,Importance of Human Intervantion,0.4652274614572525,believer,male,1.0865668,not aggressive
2007-06-21 18:50:06+00:00,114991592,-77.0365427,38.89503679999999,Weather Extremes,-0.4149492692232132,neutral,male,-1.3347473,aggressive
2007-06-21 22:38:40+00:00,115243662,-122.41942000000002,37.774930000000005,Significance of Pollution Awareness Events,0.465077322268486,neutral,male,-0.33885170000000003,not aggressive
2007-06-22 00:32:38+00:00,115363542,,,Politics,-0.019890639638900753,believer,male,,aggressive
2007-06-22 01:02:38+00:00,115397462,,,Politics,-0.019890639638900753,believer,male,,aggressive
2007-06-22 01:51:53+00:00,115456732,151.20731999999995,-33.867850000000004,Weather Extremes,-0.5562232209682465,neutral,male,-2.5936859,aggressive
2007-06-22 13:40:06+00:00,115870442,-87.65005000000001,41.850030000000004,Global stance,-0.4530044347047806,neutral,male,-0.5924206,not aggressive
2007-06-22 14:10:30+00:00,115910392,,,Importance of Human Intervantion,0.5333825561285019,believer,male,,not aggressive
2007-06-23 03:45:17+00:00,116759602,-105.607716,38.725177599999995,Weather Extremes,0.6328020303726195,neutral,male,1.0594088,aggressive
2007-06-23 09:00:09+00:00,117009742,,,Global stance,-0.143680673734347,believer,male,,not aggressive
2007-06-23 09:00:18+00:00,117010052,-0.1276474,51.5073219,Global stance,-0.143680673734347,believer,male,0.45079052,not aggressive
2007-06-23 09:00:37+00:00,117010652,-0.1276474,51.5073219,Global stance,-0.09192923893133798,believer,male,0.45079052,not aggressive
2007-06-23 22:03:53+00:00,117746822,-118.60592000000001,34.16834,Importance of Human Intervantion,-0.02727608382701871,believer,male,1.7535207999999998,aggressive
2007-06-24 03:02:15+00:00,117993732,,,Global stance,0.6117602162701743,believer,male,,not aggressive
2007-06-24 15:29:10+00:00,118629412,-87.65005000000001,41.850030000000004,Seriousness of Gas Emissions,0.2647277815428647,believer,male,-2.2692537,not aggressive
2007-06-24 21:19:01+00:00,118955272,,,Global stance,0.5034204091072082,neutral,male,,not aggressive
2007-06-25 13:32:12+00:00,119928732,,,Global stance,-0.06246030926704407,neutral,female,,aggressive
2007-06-25 16:56:38+00:00,120212912,,,Weather Extremes,0.33356876356601717,believer,male,,not aggressive
2007-06-25 21:18:54+00:00,120516812,-105.27054559999999,40.014985599999996,Global stance,0.18617566184997555,neutral,male,4.432914299999998,aggressive
2007-06-25 21:49:55+00:00,120549222,7.5878261,47.55810770000001,Weather Extremes,0.12265608779589329,neutral,male,-1.0086457,not aggressive
2007-06-26 00:34:25+00:00,120720372,,,Importance of Human Intervantion,0.3050882974863052,believer,female,,not aggressive
2007-06-26 06:02:00+00:00,121079942,,,Politics,-0.2340755254983902,neutral,male,,aggressive
2007-06-26 12:39:40+00:00,121468992,26.106260000000002,44.43225,Importance of Human Intervantion,0.5015056967735291,believer,male,7.355223,not aggressive
2007-06-26 14:47:27+00:00,121593252,11.966790000000001,57.70716,Weather Extremes,-0.36879039325714114,believer,male,-0.7384736,not aggressive
2007-06-26 14:47:38+00:00,121593412,11.966790000000001,57.70716,Weather Extremes,-0.36879039325714114,believer,male,-0.7384736,not aggressive
2007-06-26 19:35:35+00:00,121845952,,,Seriousness of Gas Emissions,-0.5600778975248337,believer,male,,not aggressive
2007-06-27 01:30:13+00:00,122242282,,,Weather Extremes,-0.31484600415229796,neutral,female,,aggressive
2007-06-27 02:07:04+00:00,122285652,,,Donald Trump versus Science,-0.4118171696424484,denier,male,,aggressive
2007-06-27 02:54:55+00:00,122337152,-97.74369949999999,30.271128599999997,Weather Extremes,0.5998881336212158,neutral,male,-1.3728876,not aggressive
2007-06-27 10:52:36+00:00,122826722,-74.0060152,40.7127281,Weather Extremes,-0.5868236330270767,neutral,male,4.5087533,aggressive
2007-06-27 11:10:31+00:00,122847192,,,Politics,-0.37047293586730956,believer,male,,not aggressive
2007-06-27 17:06:19+00:00,123322402,,,Importance of Human Intervantion,-0.4570870731830597,neutral,male,,aggressive
2007-06-27 17:36:14+00:00,123358772,,,Seriousness of Gas Emissions,0.7366918997526168,believer,female,,aggressive
2007-06-28 00:00:09+00:00,123803032,-0.12574000000000002,51.50853000000001,Seriousness of Gas Emissions,-0.4370006506204605,believer,male,-2.6328692000000005,not aggressive
2007-06-28 00:00:25+00:00,123803612,-0.12574000000000002,51.50853000000001,Seriousness of Gas Emissions,-0.4350310598373413,believer,male,-2.6328692000000005,not aggressive
2007-06-28 00:39:58+00:00,123848932,,,Seriousness of Gas Emissions,-0.4370006506204605,believer,male,,not aggressive
2007-06-28 02:00:54+00:00,123942882,,,Donald Trump versus Science,0.08217608720822767,neutral,male,,aggressive
2007-06-28 05:04:32+00:00,124154212,,,Impact of Resource Overconsumption,0.1094791154384613,neutral,male,,aggressive
2007-06-28 05:33:59+00:00,124183702,,,Impact of Resource Overconsumption,0.20887519834041596,neutral,male,,aggressive
2007-06-28 09:14:24+00:00,124296232,144.9631608,-37.81421760000001,Seriousness of Gas Emissions,-0.22038043274879462,denier,male,2.4393327,not aggressive
2007-06-28 10:58:36+00:00,124410742,,,Ideological Positions on Global Warming,0.5132661576509476,neutral,undefined,,not aggressive
2007-06-28 20:19:52+00:00,125138512,9.1905,45.4668,Ideological Positions on Global Warming,0.5325728769540787,neutral,male,-2.5236490000000003,aggressive
2007-06-28 23:25:06+00:00,125339932,,,Global stance,-0.5379398654460907,believer,male,,aggressive
2007-06-29 05:12:17+00:00,125732182,-122.28553000000001,38.297140000000006,Politics,0.06735321044921876,neutral,male,-0.99464846,aggressive
2007-06-29 14:02:51+00:00,126248982,,,Weather Extremes,-0.5305606372356414,neutral,male,,not aggressive
2007-06-30 05:03:52+00:00,127389632,-122.41942000000002,37.774930000000005,Weather Extremes,-0.40354097232818603,believer,female,-1.6343199,not aggressive
2007-06-30 06:39:06+00:00,127476672,72.88261,19.072830000000003,Impact of Resource Overconsumption,-0.6192573897123337,believer,male,-0.8380426,not aggressive
