,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,geometry,index_disaster,start_date,end_date,created_at
1100,4513110450,-118.242766,34.0536909,Global stance,0.7840860104084015,neutral,female,-0.57030606,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 01:27:09+00:00
1101,4514675862,-118.242766,34.0536909,Importance of Human Intervantion,-0.355604993891716,believer,female,-0.57030606,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 02:31:08+00:00
1102,4515164347,-118.242766,34.0536909,Global stance,-0.5234277306768629,believer,male,-0.57030606,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 02:51:04+00:00
1103,4516579007,-118.41647,33.919180000000004,Impact of Resource Overconsumption,0.3540324215650558,believer,male,0.7911756,not aggressive,POINT (-13182061.141936956 4017955.030489089),754,2009-07-07,2009-10-27,2009-10-01 03:55:06+00:00
1104,4516810697,-118.24368,34.05223,Politics,-0.3530297301054,believer,male,-0.57030606,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-01 04:06:28+00:00
1105,4516920152,-118.242766,34.0536909,Weather Extremes,-0.2839223096609116,believer,male,-0.57030606,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 04:12:06+00:00
1106,4517268510,-118.242766,34.0536909,Politics,-0.4293671350717544,neutral,female,-0.57030606,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 04:30:49+00:00
1107,4518244030,-118.242766,34.0536909,Weather Extremes,-0.006498163485527,neutral,female,-0.57030606,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 05:30:56+00:00
1108,4519306834,-118.24368,34.05223,Weather Extremes,-0.4488193129062652,neutral,male,-0.57030606,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-01 06:52:07+00:00
1109,4523269034,-118.242766,34.0536909,Global stance,-0.108392596244812,neutral,female,-0.57030606,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 12:24:16+00:00
1110,4524893493,-118.32674000000002,34.09834,Weather Extremes,-0.2252295083522796,neutral,male,-0.57030606,not aggressive,POINT (-13172072.444028078 4042014.341369179),754,2009-07-07,2009-10-27,2009-10-01 13:51:18+00:00
1111,4525431970,-118.2478471,34.146941600000005,Weather Extremes,-0.0172498261292775,neutral,male,-0.57030606,aggressive,POINT (-13163290.126572872 4048549.799882947),754,2009-07-07,2009-10-27,2009-10-01 14:17:02+00:00
1112,4527490212,-118.242766,34.0536909,Politics,0.1698891070048014,believer,male,-0.57030606,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 15:47:12+00:00
1113,4527533379,-118.32674000000002,34.09834,Seriousness of Gas Emissions,0.6136103714636394,neutral,male,-0.57030606,not aggressive,POINT (-13172072.444028078 4042014.341369179),754,2009-07-07,2009-10-27,2009-10-01 15:49:00+00:00
1114,4527981774,-118.242766,34.0536909,Donald Trump versus Science,-0.5081334114074707,believer,female,-0.57030606,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 16:07:39+00:00
1115,4529376385,-118.24368,34.05223,Politics,0.5014336078882218,believer,male,-0.57030606,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-01 17:06:53+00:00
1116,4529694056,-118.24368,34.05223,Politics,0.4890668510913848,believer,male,-0.57030606,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-01 17:20:39+00:00
1117,4530112068,-118.242766,34.0536909,Weather Extremes,-0.5504871101856232,believer,male,-0.57030606,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-01 17:39:17+00:00
1118,4530722090,-118.32674000000002,34.09834,Undefined / One Word Hashtags,0.4560751914978027,believer,female,-0.57030606,aggressive,POINT (-13172072.444028078 4042014.341369179),754,2009-07-07,2009-10-27,2009-10-01 18:06:25+00:00
1119,4536331080,-117.85311000000002,33.78779,Weather Extremes,-0.231907672071457,neutral,male,-0.32810342,not aggressive,POINT (-13119348.193603657 4000342.876685586),754,2009-07-07,2009-10-27,2009-10-01 22:19:02+00:00
1120,4537985139,-118.24368,34.05223,Seriousness of Gas Emissions,0.1248716976112788,believer,female,-0.57030606,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-01 23:30:42+00:00
1121,4542506185,-118.242766,34.0536909,Politics,-0.5567149641990662,neutral,male,-0.037114095,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-02 02:28:20+00:00
1122,4547033364,-118.242766,34.0536909,Seriousness of Gas Emissions,0.5357768352270127,neutral,female,-0.037114095,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-02 06:30:48+00:00
1123,4547274193,-118.24368,34.05223,Weather Extremes,0.4163005679845809,neutral,undefined,-0.037114095,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-02 06:50:00+00:00
1124,4554056755,-117.94145,33.77391,Donald Trump versus Science,0.3316806752257877,believer,male,-0.27863422,not aggressive,POINT (-13129182.157420335 3998483.914160974),754,2009-07-07,2009-10-27,2009-10-02 14:46:30+00:00
1125,4555642378,-118.24368,34.05223,Importance of Human Intervantion,-0.2266920189380645,believer,male,-0.037114095,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-02 15:49:45+00:00
1126,4559696894,-118.353132,33.9562003,Significance of Pollution Awareness Events,-0.5188418527444204,neutral,male,0.85338336,not aggressive,POINT (-13175010.388029093 4022922.3117147996),754,2009-07-07,2009-10-27,2009-10-02 18:26:08+00:00
1127,4562577769,-118.24368,34.05223,Importance of Human Intervantion,-0.0868352800607681,neutral,female,-0.037114095,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-02 20:37:34+00:00
1128,4562723403,-118.4912273,34.0194704,Global stance,-0.4567345983505249,believer,male,-0.037114095,not aggressive,POINT (-13190383.086506037 4031416.724873504),754,2009-07-07,2009-10-27,2009-10-02 20:44:23+00:00
1129,4562962216,-118.4912273,34.0194704,Global stance,0.0551421344280243,believer,female,-0.037114095,not aggressive,POINT (-13190383.086506037 4031416.724873504),754,2009-07-07,2009-10-27,2009-10-02 20:55:18+00:00
1130,4563699274,-118.242766,34.0536909,Global stance,0.5322895164728165,believer,female,-0.037114095,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-02 21:29:53+00:00
1131,4566096984,-118.14452,34.147780000000004,Seriousness of Gas Emissions,0.3087965523481369,believer,female,-0.037114095,not aggressive,POINT (-13151787.806415724 4048662.572528571),754,2009-07-07,2009-10-27,2009-10-02 23:23:29+00:00
1132,4567256845,-118.24368,34.05223,Importance of Human Intervantion,-0.3778464049100876,believer,female,-2.5748613,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 00:20:22+00:00
1133,4570430408,-118.24368,34.05223,Importance of Human Intervantion,-0.5276592155694961,denier,female,-2.5748613,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 02:55:24+00:00
1134,4570657039,-118.28586726915088,34.0218833,Undefined / One Word Hashtags,0.4439378469944,believer,male,-2.5748613,aggressive,POINT (-13167522.512442622 4031740.79729665),754,2009-07-07,2009-10-27,2009-10-03 03:06:45+00:00
1135,4570742886,-118.28586726915088,34.0218833,Ideological Positions on Global Warming,-0.4995163942813873,believer,male,-2.5748613,not aggressive,POINT (-13167522.512442622 4031740.79729665),754,2009-07-07,2009-10-27,2009-10-03 03:11:11+00:00
1136,4571097040,-118.24368,34.05223,Donald Trump versus Science,-0.5408854737108404,denier,female,-2.5748613,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 03:29:45+00:00
1137,4573964739,-118.24368,34.05223,Seriousness of Gas Emissions,0.1611707132816315,denier,female,-2.5748613,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 06:29:07+00:00
1138,4585174598,-117.68894000000002,34.012229999999995,Impact of Resource Overconsumption,0.0984432215929031,believer,female,-2.1863368,aggressive,POINT (-13101072.872800127 4030444.334570886),754,2009-07-07,2009-10-27,2009-10-03 19:04:47+00:00
1139,4585204577,-118.24368,34.05223,Politics,0.6253588765382767,believer,female,-2.5748613,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 19:06:14+00:00
1140,4587745759,-118.24368,34.05223,Global stance,-0.3896969082680616,neutral,male,-2.5748613,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 21:17:48+00:00
1141,4587775157,-118.242766,34.0536909,Weather Extremes,0.0887077625274658,believer,female,-2.5748613,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-03 21:19:22+00:00
1142,4587856542,-118.24368,34.05223,Importance of Human Intervantion,0.0459850538860667,believer,male,-2.5748613,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-03 21:23:46+00:00
1143,4591343545,-118.191604,33.7690164,Impact of Resource Overconsumption,0.0408517883777618,neutral,female,-4.4757576,not aggressive,POINT (-13157029.173320236 3997828.581148693),754,2009-07-07,2009-10-27,2009-10-04 00:29:40+00:00
1144,4594891806,-118.24368,34.05223,Donald Trump versus Science,-0.5578228828668594,believer,female,-6.726121000000001,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-04 03:29:32+00:00
1145,4600409439,-118.24368,34.05223,Weather Extremes,-0.4789357910235723,believer,female,-6.726121000000001,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-04 10:15:56+00:00
1146,4604411109,-118.14452,34.147780000000004,Global stance,0.5488737682819367,believer,male,-6.726121000000001,not aggressive,POINT (-13151787.806415724 4048662.572528571),754,2009-07-07,2009-10-27,2009-10-04 15:16:23+00:00
1147,4605234182,-118.242766,34.0536909,Global stance,-0.6097111801385879,believer,female,-6.726121000000001,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-04 15:59:40+00:00
1148,4605830089,-118.24368,34.05223,Weather Extremes,-0.6340213558753331,neutral,female,-6.726121000000001,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-04 16:29:40+00:00
1149,4607404081,-118.4615271661502,33.988334949999995,Weather Extremes,-0.0043944727659225,neutral,female,-4.4757576,not aggressive,POINT (-13187076.882729385 4027235.802450088),754,2009-07-07,2009-10-27,2009-10-04 17:46:14+00:00
1150,4609522815,-118.1055926,33.7423967,Importance of Human Intervantion,-0.4202886670827865,believer,male,-4.4757576,not aggressive,POINT (-13147454.428069819 3994264.423555293),754,2009-07-07,2009-10-27,2009-10-04 19:27:47+00:00
1151,4610785198,-118.28586726915088,34.0218833,Undefined / One Word Hashtags,0.4436586946249008,believer,male,-6.726121000000001,not aggressive,POINT (-13167522.512442622 4031740.79729665),754,2009-07-07,2009-10-27,2009-10-04 20:27:55+00:00
1152,4610831761,-118.24368,34.05223,Importance of Human Intervantion,-0.454959308107694,neutral,male,-6.726121000000001,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-04 20:30:06+00:00
1153,4613724909,-118.4453745,34.2242902,Donald Trump versus Science,-0.2819155105113983,neutral,male,-6.726121000000001,aggressive,POINT (-13185278.77615859 4058958.6279486613),754,2009-07-07,2009-10-27,2009-10-04 22:51:53+00:00
1154,4614761864,-118.24368,34.05223,Importance of Human Intervantion,0.3909909904003144,believer,male,-6.726121000000001,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-04 23:40:18+00:00
1155,4616830162,-118.24368,34.05223,Undefined / One Word Hashtags,0.4495958050092061,believer,male,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 01:14:19+00:00
1156,4618423136,-118.242766,34.0536909,Donald Trump versus Science,-0.1027699261903762,neutral,female,-7.2021856,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-05 02:25:03+00:00
1157,4620823091,-118.34035000000002,33.84418,Importance of Human Intervantion,-0.3727540075778961,believer,male,-5.018029,not aggressive,POINT (-13173587.502297774 4007898.3481327537),754,2009-07-07,2009-10-27,2009-10-05 04:23:14+00:00
1158,4622130062,-117.94145,33.77391,Global stance,0.467331886291504,believer,male,-5.97305,aggressive,POINT (-13129182.157420335 3998483.914160974),754,2009-07-07,2009-10-27,2009-10-05 05:50:04+00:00
1159,4624946301,-118.24368,34.05223,Seriousness of Gas Emissions,-0.0291726593732833,believer,male,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 10:08:29+00:00
1160,4625177793,-118.24368,34.05223,Seriousness of Gas Emissions,-0.2389385978937149,denier,female,-7.2021856,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 10:29:29+00:00
1161,4626813487,-118.242766,34.0536909,Weather Extremes,0.4108376545706869,neutral,female,-7.2021856,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-05 12:31:54+00:00
1162,4627968885,-118.24368,34.05223,Importance of Human Intervantion,-0.3458878432273864,neutral,male,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 13:39:42+00:00
1163,4628779266,-118.28586726915088,34.0218833,Impact of Resource Overconsumption,0.1109922775745391,believer,male,-7.2021856,aggressive,POINT (-13167522.512442622 4031740.79729665),754,2009-07-07,2009-10-27,2009-10-05 14:19:45+00:00
1164,4629348047,-118.24368,34.05223,Significance of Pollution Awareness Events,-0.2705579881429672,believer,male,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 14:48:41+00:00
1165,4630042544,-118.24368,34.05223,Importance of Human Intervantion,0.0025202929973602,believer,female,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 15:20:26+00:00
1166,4633308962,-118.242766,34.0536909,Importance of Human Intervantion,0.0124358971913655,denier,female,-7.2021856,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-05 17:48:16+00:00
1167,4634219653,-118.242766,34.0536909,Donald Trump versus Science,-0.4089005974054336,denier,female,-7.2021856,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-05 18:30:43+00:00
1168,4635509498,-118.24368,34.05223,Weather Extremes,-0.3751576875209808,neutral,female,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 19:29:50+00:00
1169,4636436621,-117.85311000000002,33.78779,Importance of Human Intervantion,0.4865029146671295,believer,male,-5.97305,not aggressive,POINT (-13119348.193603657 4000342.876685586),754,2009-07-07,2009-10-27,2009-10-05 20:11:28+00:00
1170,4636761636,-118.242766,34.0536909,Politics,-0.0594262927770614,believer,male,-7.2021856,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-05 20:26:03+00:00
1171,4636865477,-118.24368,34.05223,Weather Extremes,-0.589142790722847,neutral,female,-7.2021856,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 20:30:46+00:00
1172,4638073561,-118.24368,34.05223,Importance of Human Intervantion,0.0084377408027648,believer,male,-7.2021856,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 21:24:35+00:00
1173,4640067511,-118.24368,34.05223,Importance of Human Intervantion,-0.0623361316442489,believer,female,-7.2021856,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 22:54:34+00:00
1174,4640614814,-118.24368,34.05223,Importance of Human Intervantion,-0.1075391192913055,believer,male,-7.2021856,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-05 23:18:36+00:00
1175,4641691787,-118.24368,34.05223,Global stance,-0.4714545160531997,neutral,male,-5.7716875,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 00:04:15+00:00
1176,4641772396,-118.24368,34.05223,Donald Trump versus Science,-0.4075274948835373,believer,male,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 00:07:36+00:00
1177,4641820802,-118.24368,34.05223,Global stance,-0.1941546331882477,believer,male,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 00:09:39+00:00
1178,4642597078,-117.94145,33.77391,Global stance,-0.5713820684432984,believer,male,-5.4187007000000005,not aggressive,POINT (-13129182.157420335 3998483.914160974),754,2009-07-07,2009-10-27,2009-10-06 00:42:00+00:00
1179,4643543437,-118.44925,34.151120000000006,Importance of Human Intervantion,0.286770224571228,neutral,male,-5.7716875,aggressive,POINT (-13185710.194845159 4049111.8448954257),754,2009-07-07,2009-10-27,2009-10-06 01:20:08+00:00
1180,4643610242,-118.24368,34.05223,Global stance,-0.6929584855397541,believer,male,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 01:22:43+00:00
1181,4645255252,-118.24368,34.05223,Donald Trump versus Science,0.0588634277820587,believer,female,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 02:29:29+00:00
1182,4649957822,-117.85311000000002,33.78779,Importance of Human Intervantion,0.0272634434223174,believer,male,-5.4187007000000005,not aggressive,POINT (-13119348.193603657 4000342.876685586),754,2009-07-07,2009-10-27,2009-10-06 06:56:57+00:00
1183,4650310878,-118.24368,34.05223,Politics,0.066529011273384,neutral,female,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 07:29:16+00:00
1184,4651543716,-118.24368,34.05223,Importance of Human Intervantion,-0.3954955756187439,neutral,female,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 09:29:07+00:00
1185,4655652257,-118.353132,33.9562003,Importance of Human Intervantion,-0.3592881411314011,believer,male,-4.373978599999999,not aggressive,POINT (-13175010.388029093 4022922.3117147996),754,2009-07-07,2009-10-27,2009-10-06 14:08:06+00:00
1186,4656182423,-118.242766,34.0536909,Seriousness of Gas Emissions,-0.1508715680837631,neutral,male,-5.7716875,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 14:32:53+00:00
1187,4656987138,-117.92534,33.870290000000004,Global stance,-0.3404427230358123,believer,male,-5.4187007000000005,not aggressive,POINT (-13127388.800423658 4011398.411630095),754,2009-07-07,2009-10-27,2009-10-06 15:08:51+00:00
1188,4657728748,-118.242766,34.0536909,Donald Trump versus Science,-0.3272515309333801,denier,male,-5.7716875,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 15:41:56+00:00
1189,4658040782,-118.24368,34.05223,Global stance,-0.0149408876895904,neutral,female,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 15:55:56+00:00
1190,4660346431,-118.24368,34.05223,Global stance,-0.5280613790512085,believer,male,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 17:39:09+00:00
1191,4660802855,-118.242766,34.0536909,Global stance,-0.0923695995489756,believer,male,-5.7716875,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 18:00:04+00:00
1192,4661143964,-118.1444779,34.14764520000001,Global stance,0.349043567943573,believer,female,-5.7716875,aggressive,POINT (-13151783.119865162 4048644.4405916217),754,2009-07-07,2009-10-27,2009-10-06 18:15:53+00:00
1193,4661449083,-118.242766,34.0536909,Global stance,0.3035149259610609,believer,male,-5.7716875,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 18:30:02+00:00
1194,4662360376,-118.242766,34.0536909,Significance of Pollution Awareness Events,0.5781964771032333,believer,male,-5.7716875,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 19:13:19+00:00
1195,4663993029,-118.242766,34.0536909,Importance of Human Intervantion,-0.1359940336704254,believer,male,-5.7716875,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 20:32:41+00:00
1196,4665818364,-118.242766,34.0536909,Global stance,0.4635905313014984,believer,female,-5.7716875,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-06 21:55:49+00:00
1197,4667949561,-118.24368,34.05223,Global stance,-0.0427091419696807,believer,male,-5.7716875,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-06 23:31:11+00:00
1198,4669300015,-118.24368,34.05223,Importance of Human Intervantion,0.619874430513382,neutral,female,-4.812044,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 00:29:39+00:00
1199,4673612482,-118.24368,34.05223,Weather Extremes,0.5029796625614167,neutral,female,-4.812044,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 03:29:21+00:00
1200,4674805659,-118.242766,34.0536909,Weather Extremes,-0.2693799811204275,denier,female,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 04:29:33+00:00
1201,4675665207,-118.242766,34.0536909,Global stance,0.2366471134662628,believer,male,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 05:22:26+00:00
1202,4675763450,-118.24368,34.05223,Ideological Positions on Global Warming,-0.0278928910255432,believer,female,-4.812044,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 05:29:26+00:00
1203,4678530870,-118.242766,34.0536909,Donald Trump versus Science,-0.0270454998254776,neutral,female,-4.812044,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 09:29:29+00:00
1204,4680893024,-118.242766,34.0536909,Seriousness of Gas Emissions,-0.3392940743207931,neutral,female,-4.812044,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 12:29:51+00:00
1205,4681955080,-118.242766,34.0536909,Global stance,-0.1388091960986455,believer,female,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 13:29:43+00:00
1206,4684558216,-118.242766,34.0536909,Seriousness of Gas Emissions,-0.039116892671585,denier,female,-4.812044,aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 15:29:50+00:00
1207,4684688289,-118.24368,34.05223,Importance of Human Intervantion,0.5895760158777237,neutral,male,-4.812044,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 15:35:23+00:00
1208,4686052055,-118.242766,34.0536909,Importance of Human Intervantion,0.5769175390481949,believer,male,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 16:34:01+00:00
1209,4686937387,-118.49119,34.019450000000006,Impact of Resource Overconsumption,-0.4339446012735367,neutral,male,-4.812044,aggressive,POINT (-13190378.93428903 4031413.985024083),754,2009-07-07,2009-10-27,2009-10-07 17:13:10+00:00
1210,4687697743,-118.0691499,33.9480787,Global stance,-0.142146959900856,believer,male,-3.4079870000000003,not aggressive,POINT (-13143397.645262688 4021832.3929770235),754,2009-07-07,2009-10-27,2009-10-07 17:47:36+00:00
1211,4688005826,-118.242766,34.0536909,Significance of Pollution Awareness Events,0.5781964771032333,believer,male,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 18:01:42+00:00
1212,4688353259,-118.24368,34.05223,Global stance,-0.3543855829715728,believer,male,-4.812044,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 18:17:34+00:00
1213,4688949848,-118.4051088,34.0222263,Global stance,-0.4394984532117844,believer,female,-4.812044,not aggressive,POINT (-13180796.418938154 4031786.865780943),754,2009-07-07,2009-10-27,2009-10-07 18:45:24+00:00
1214,4689719959,-117.9145,33.83529,Global stance,-0.4883722513914108,believer,male,-4.1677246,not aggressive,POINT (-13126182.097143456 4006706.8816118576),754,2009-07-07,2009-10-27,2009-10-07 19:21:29+00:00
1215,4692311352,-118.242766,34.0536909,Impact of Resource Overconsumption,0.3245685652256013,believer,male,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 21:22:08+00:00
1216,4692641083,-118.24368,34.05223,Importance of Human Intervantion,-0.1308529756069183,believer,female,-4.812044,aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 21:37:33+00:00
1217,4693063624,-118.242766,34.0536909,Donald Trump versus Science,0.90187858273983,believer,male,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 21:56:56+00:00
1218,4693991672,-118.242766,34.0536909,Seriousness of Gas Emissions,0.4848821761369705,believer,female,-4.812044,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-07 22:50:16+00:00
1219,4694334869,-118.24368,34.05223,Seriousness of Gas Emissions,-0.3266774599313736,believer,male,-4.812044,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-07 23:05:58+00:00
1220,4696307695,-118.242766,34.0536909,Donald Trump versus Science,0.5101587611436844,believer,male,-3.3488593,not aggressive,POINT (-13162724.501108201 4036013.682651603),754,2009-07-07,2009-10-27,2009-10-08 00:33:08+00:00
1221,4698268110,-118.14452,34.147780000000004,Importance of Human Intervantion,-0.5270619985103607,believer,female,-3.3488593,aggressive,POINT (-13151787.806415724 4048662.572528571),754,2009-07-07,2009-10-27,2009-10-08 01:54:14+00:00
1222,4700015798,-118.24368,34.05223,Weather Extremes,-0.5246416277885437,denier,male,-3.3488593,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-08 03:08:24+00:00
1223,4702093758,-118.24368,34.05223,Global stance,-0.108392596244812,neutral,undefined,-3.3488593,not aggressive,POINT (-13162826.247122785 4035817.3970122756),754,2009-07-07,2009-10-27,2009-10-08 04:55:18+00:00
